"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"New York","36","2014","2014","Feb., 2014","2014/02","Thursday","5","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"New York","36","2014","2014","Feb., 2014","2014/02","Friday","6","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"New York","36","2014","2014","Feb., 2014","2014/02","Saturday","7","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Sunday","1","Renal failure","N17-N19",79,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Monday","2","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Tuesday","3","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Wednesday","4","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Thursday","5","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Friday","6","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03","Saturday","7","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Sunday","1","Renal failure","N17-N19",42,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Monday","2","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Tuesday","3","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Wednesday","4","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Thursday","5","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Friday","6","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04","Saturday","7","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Sunday","1","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Monday","2","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Tuesday","3","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Wednesday","4","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Thursday","5","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Friday","6","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05","Saturday","7","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Sunday","1","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Monday","2","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Tuesday","3","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Wednesday","4","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Thursday","5","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Friday","6","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06","Saturday","7","Renal failure","N17-N19",37,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Sunday","1","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Monday","2","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Tuesday","3","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Wednesday","4","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Thursday","5","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Friday","6","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07","Saturday","7","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Sunday","1","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Monday","2","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Tuesday","3","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Wednesday","4","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Thursday","5","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Friday","6","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08","Saturday","7","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Sunday","1","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Monday","2","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Tuesday","3","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Wednesday","4","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Thursday","5","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Friday","6","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09","Saturday","7","Renal failure","N17-N19",38,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Sunday","1","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Monday","2","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Tuesday","3","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Wednesday","4","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Thursday","5","Renal failure","N17-N19",72,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Friday","6","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10","Saturday","7","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Sunday","1","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Monday","2","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Tuesday","3","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Wednesday","4","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Thursday","5","Renal failure","N17-N19",42,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Friday","6","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11","Saturday","7","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Sunday","1","Renal failure","N17-N19",40,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Monday","2","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Tuesday","3","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Wednesday","4","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Thursday","5","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Friday","6","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12","Saturday","7","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Sunday","1","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Monday","2","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Tuesday","3","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Wednesday","4","Renal failure","N17-N19",71,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Thursday","5","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Friday","6","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jan., 2012","2012/01","Saturday","7","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Sunday","1","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Monday","2","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Tuesday","3","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Wednesday","4","Renal failure","N17-N19",77,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Thursday","5","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Friday","6","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Feb., 2012","2012/02","Saturday","7","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Sunday","1","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Monday","2","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Tuesday","3","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Wednesday","4","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Thursday","5","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Friday","6","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03","Saturday","7","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Sunday","1","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Monday","2","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Tuesday","3","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Wednesday","4","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Thursday","5","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Friday","6","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Apr., 2012","2012/04","Saturday","7","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Sunday","1","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Monday","2","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Tuesday","3","Renal failure","N17-N19",78,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Wednesday","4","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Thursday","5","Renal failure","N17-N19",73,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Friday","6","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","May, 2012","2012/05","Saturday","7","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Sunday","1","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Monday","2","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Tuesday","3","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Wednesday","4","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Thursday","5","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Friday","6","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06","Saturday","7","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Sunday","1","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Monday","2","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Tuesday","3","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Wednesday","4","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Thursday","5","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Friday","6","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07","Saturday","7","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Sunday","1","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Monday","2","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Tuesday","3","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Wednesday","4","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Thursday","5","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Friday","6","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08","Saturday","7","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Sunday","1","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Monday","2","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Tuesday","3","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Wednesday","4","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Thursday","5","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Friday","6","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09","Saturday","7","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Sunday","1","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Monday","2","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Tuesday","3","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Wednesday","4","Renal failure","N17-N19",78,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Thursday","5","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Friday","6","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10","Saturday","7","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Sunday","1","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Monday","2","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Tuesday","3","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Wednesday","4","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Thursday","5","Renal failure","N17-N19",71,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Friday","6","Renal failure","N17-N19",84,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11","Saturday","7","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Sunday","1","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Monday","2","Renal failure","N17-N19",91,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Tuesday","3","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Wednesday","4","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Thursday","5","Renal failure","N17-N19",70,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Friday","6","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12","Saturday","7","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Sunday","1","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Monday","2","Renal failure","N17-N19",42,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Tuesday","3","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Wednesday","4","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Thursday","5","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Friday","6","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01","Saturday","7","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Sunday","1","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Monday","2","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Tuesday","3","Renal failure","N17-N19",32,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Wednesday","4","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Thursday","5","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Friday","6","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Feb., 2013","2013/02","Saturday","7","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Sunday","1","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Monday","2","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Tuesday","3","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Wednesday","4","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Thursday","5","Renal failure","N17-N19",40,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Friday","6","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03","Saturday","7","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Sunday","1","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Monday","2","Renal failure","N17-N19",37,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Tuesday","3","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Wednesday","4","Renal failure","N17-N19",42,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Thursday","5","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Friday","6","Renal failure","N17-N19",38,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04","Saturday","7","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Sunday","1","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Monday","2","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Tuesday","3","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Wednesday","4","Renal failure","N17-N19",37,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Thursday","5","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Friday","6","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05","Saturday","7","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Sunday","1","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Monday","2","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Tuesday","3","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Wednesday","4","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Thursday","5","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Friday","6","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06","Saturday","7","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Sunday","1","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Monday","2","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Tuesday","3","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Wednesday","4","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Thursday","5","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Friday","6","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07","Saturday","7","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Sunday","1","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Monday","2","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Tuesday","3","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Wednesday","4","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Thursday","5","Renal failure","N17-N19",42,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Friday","6","Renal failure","N17-N19",33,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08","Saturday","7","Renal failure","N17-N19",38,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Sunday","1","Renal failure","N17-N19",35,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Monday","2","Renal failure","N17-N19",38,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Tuesday","3","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Wednesday","4","Renal failure","N17-N19",36,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Thursday","5","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Friday","6","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09","Saturday","7","Renal failure","N17-N19",33,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Oct., 2013","2013/10","Sunday","1","Renal failure","N17-N19",31,Not Applicable,Not Applicable
