"state","residence_state_code","mmwr_week","mmwr_week_code","year","week","week_end_date","icd_chapter","icd_chapter_code","deaths"
"Mississippi","28","2023 Week 51 ending December 23, 2023","2023/51",2023,51,2023-12-23,"Diseases of the genitourinary system","N00-N99",16
"Mississippi","28","2023 Week 52 ending December 30, 2023","2023/52",2023,52,2023-12-30,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2024 Week 01 ending January 06, 2024","2024/01",2024,1,2024-01-06,"Diseases of the genitourinary system","N00-N99",10
"Mississippi","28","2024 Week 02 ending January 13, 2024","2024/02",2024,2,2024-01-13,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2024 Week 03 ending January 20, 2024","2024/03",2024,3,2024-01-20,"Diseases of the genitourinary system","N00-N99",25
"Mississippi","28","2024 Week 04 ending January 27, 2024","2024/04",2024,4,2024-01-27,"Diseases of the genitourinary system","N00-N99",22
"Mississippi","28","2024 Week 05 ending February 03, 2024","2024/05",2024,5,2024-02-03,"Diseases of the genitourinary system","N00-N99",12
"Mississippi","28","2024 Week 06 ending February 10, 2024","2024/06",2024,6,2024-02-10,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2024 Week 08 ending February 24, 2024","2024/08",2024,8,2024-02-24,"Diseases of the genitourinary system","N00-N99",12
"Mississippi","28","2024 Week 09 ending March 02, 2024","2024/09",2024,9,2024-03-02,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2024 Week 10 ending March 09, 2024","2024/10",2024,10,2024-03-09,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 11 ending March 16, 2024","2024/11",2024,11,2024-03-16,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2024 Week 12 ending March 23, 2024","2024/12",2024,12,2024-03-23,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 13 ending March 30, 2024","2024/13",2024,13,2024-03-30,"Diseases of the genitourinary system","N00-N99",16
"Mississippi","28","2024 Week 15 ending April 13, 2024","2024/15",2024,15,2024-04-13,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2024 Week 16 ending April 20, 2024","2024/16",2024,16,2024-04-20,"Diseases of the genitourinary system","N00-N99",20
"Mississippi","28","2024 Week 17 ending April 27, 2024","2024/17",2024,17,2024-04-27,"Diseases of the genitourinary system","N00-N99",12
"Mississippi","28","2024 Week 18 ending May 04, 2024","2024/18",2024,18,2024-05-04,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2024 Week 19 ending May 11, 2024","2024/19",2024,19,2024-05-11,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 20 ending May 18, 2024","2024/20",2024,20,2024-05-18,"Diseases of the genitourinary system","N00-N99",10
"Mississippi","28","2024 Week 21 ending May 25, 2024","2024/21",2024,21,2024-05-25,"Diseases of the genitourinary system","N00-N99",20
"Mississippi","28","2024 Week 23 ending June 08, 2024","2024/23",2024,23,2024-06-08,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2024 Week 24 ending June 15, 2024","2024/24",2024,24,2024-06-15,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2024 Week 25 ending June 22, 2024","2024/25",2024,25,2024-06-22,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 26 ending June 29, 2024","2024/26",2024,26,2024-06-29,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 27 ending July 06, 2024","2024/27",2024,27,2024-07-06,"Diseases of the genitourinary system","N00-N99",16
"Mississippi","28","2024 Week 28 ending July 13, 2024","2024/28",2024,28,2024-07-13,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2024 Week 30 ending July 27, 2024","2024/30",2024,30,2024-07-27,"Diseases of the genitourinary system","N00-N99",16
"Mississippi","28","2024 Week 31 ending August 03, 2024","2024/31",2024,31,2024-08-03,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 33 ending August 17, 2024","2024/33",2024,33,2024-08-17,"Diseases of the genitourinary system","N00-N99",23
"Mississippi","28","2024 Week 34 ending August 24, 2024","2024/34",2024,34,2024-08-24,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2024 Week 35 ending August 31, 2024","2024/35",2024,35,2024-08-31,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2024 Week 37 ending September 14, 2024","2024/37",2024,37,2024-09-14,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2024 Week 38 ending September 21, 2024","2024/38",2024,38,2024-09-21,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2024 Week 39 ending September 28, 2024","2024/39",2024,39,2024-09-28,"Diseases of the genitourinary system","N00-N99",12
"Mississippi","28","2024 Week 40 ending October 05, 2024","2024/40",2024,40,2024-10-05,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2024 Week 41 ending October 12, 2024","2024/41",2024,41,2024-10-12,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2024 Week 42 ending October 19, 2024","2024/42",2024,42,2024-10-19,"Diseases of the genitourinary system","N00-N99",10
"Mississippi","28","2024 Week 43 ending October 26, 2024","2024/43",2024,43,2024-10-26,"Diseases of the genitourinary system","N00-N99",27
"Mississippi","28","2024 Week 45 ending November 09, 2024","2024/45",2024,45,2024-11-09,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2024 Week 46 ending November 16, 2024","2024/46",2024,46,2024-11-16,"Diseases of the genitourinary system","N00-N99",10
"Mississippi","28","2024 Week 47 ending November 23, 2024","2024/47",2024,47,2024-11-23,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2024 Week 48 ending November 30, 2024","2024/48",2024,48,2024-11-30,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2024 Week 49 ending December 07, 2024","2024/49",2024,49,2024-12-07,"Diseases of the genitourinary system","N00-N99",27
"Mississippi","28","2024 Week 50 ending December 14, 2024","2024/50",2024,50,2024-12-14,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2024 Week 51 ending December 21, 2024","2024/51",2024,51,2024-12-21,"Diseases of the genitourinary system","N00-N99",21
"Mississippi","28","2024 Week 52 ending December 28, 2024","2024/52",2024,52,2024-12-28,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 01 ending January 04, 2025 (provisional)","2025/01",2025,1,2025-01-04,"Diseases of the genitourinary system","N00-N99",34
"Mississippi","28","2025 Week 02 ending January 11, 2025 (provisional)","2025/02",2025,2,2025-01-11,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2025 Week 03 ending January 18, 2025 (provisional)","2025/03",2025,3,2025-01-18,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 04 ending January 25, 2025 (provisional)","2025/04",2025,4,2025-01-25,"Diseases of the genitourinary system","N00-N99",25
"Mississippi","28","2025 Week 05 ending February 01, 2025 (provisional)","2025/05",2025,5,2025-02-01,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 06 ending February 08, 2025 (provisional)","2025/06",2025,6,2025-02-08,"Diseases of the genitourinary system","N00-N99",25
"Mississippi","28","2025 Week 08 ending February 22, 2025 (provisional)","2025/08",2025,8,2025-02-22,"Diseases of the genitourinary system","N00-N99",23
"Mississippi","28","2025 Week 09 ending March 01, 2025 (provisional)","2025/09",2025,9,2025-03-01,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 10 ending March 08, 2025 (provisional)","2025/10",2025,10,2025-03-08,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 11 ending March 15, 2025 (provisional)","2025/11",2025,11,2025-03-15,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 12 ending March 22, 2025 (provisional)","2025/12",2025,12,2025-03-22,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2025 Week 13 ending March 29, 2025 (provisional)","2025/13",2025,13,2025-03-29,"Diseases of the genitourinary system","N00-N99",20
"Mississippi","28","2025 Week 14 ending April 05, 2025 (provisional)","2025/14",2025,14,2025-04-05,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 15 ending April 12, 2025 (provisional)","2025/15",2025,15,2025-04-12,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2025 Week 16 ending April 19, 2025 (provisional)","2025/16",2025,16,2025-04-19,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 17 ending April 26, 2025 (provisional)","2025/17",2025,17,2025-04-26,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 18 ending May 03, 2025 (provisional)","2025/18",2025,18,2025-05-03,"Diseases of the genitourinary system","N00-N99",23
"Mississippi","28","2025 Week 19 ending May 10, 2025 (provisional)","2025/19",2025,19,2025-05-10,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 20 ending May 17, 2025 (provisional)","2025/20",2025,20,2025-05-17,"Diseases of the genitourinary system","N00-N99",14
"Mississippi","28","2025 Week 21 ending May 24, 2025 (provisional)","2025/21",2025,21,2025-05-24,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 22 ending May 31, 2025 (provisional)","2025/22",2025,22,2025-05-31,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 23 ending June 07, 2025 (provisional)","2025/23",2025,23,2025-06-07,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 24 ending June 14, 2025 (provisional)","2025/24",2025,24,2025-06-14,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 25 ending June 21, 2025 (provisional)","2025/25",2025,25,2025-06-21,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 26 ending June 28, 2025 (provisional)","2025/26",2025,26,2025-06-28,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 27 ending July 05, 2025 (provisional)","2025/27",2025,27,2025-07-05,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 28 ending July 12, 2025 (provisional)","2025/28",2025,28,2025-07-12,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 29 ending July 19, 2025 (provisional)","2025/29",2025,29,2025-07-19,"Diseases of the genitourinary system","N00-N99",15
"Mississippi","28","2025 Week 31 ending August 02, 2025 (provisional)","2025/31",2025,31,2025-08-02,"Diseases of the genitourinary system","N00-N99",23
"Mississippi","28","2025 Week 32 ending August 09, 2025 (provisional)","2025/32",2025,32,2025-08-09,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 33 ending August 16, 2025 (provisional)","2025/33",2025,33,2025-08-16,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 34 ending August 23, 2025 (provisional)","2025/34",2025,34,2025-08-23,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2025 Week 35 ending August 30, 2025 (provisional)","2025/35",2025,35,2025-08-30,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 36 ending September 06, 2025 (provisional)","2025/36",2025,36,2025-09-06,"Diseases of the genitourinary system","N00-N99",11
"Mississippi","28","2025 Week 37 ending September 13, 2025 (provisional)","2025/37",2025,37,2025-09-13,"Diseases of the genitourinary system","N00-N99",14
"Mississippi","28","2025 Week 38 ending September 20, 2025 (provisional)","2025/38",2025,38,2025-09-20,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 39 ending September 27, 2025 (provisional)","2025/39",2025,39,2025-09-27,"Diseases of the genitourinary system","N00-N99",12
"Mississippi","28","2025 Week 40 ending October 04, 2025 (provisional)","2025/40",2025,40,2025-10-04,"Diseases of the genitourinary system","N00-N99",21
"Mississippi","28","2025 Week 41 ending October 11, 2025 (provisional)","2025/41",2025,41,2025-10-11,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 42 ending October 18, 2025 (provisional)","2025/42",2025,42,2025-10-18,"Diseases of the genitourinary system","N00-N99",24
"Mississippi","28","2025 Week 43 ending October 25, 2025 (provisional)","2025/43",2025,43,2025-10-25,"Diseases of the genitourinary system","N00-N99",13
"Mississippi","28","2025 Week 44 ending November 01, 2025 (provisional)","2025/44",2025,44,2025-11-01,"Diseases of the genitourinary system","N00-N99",21
"Mississippi","28","2025 Week 45 ending November 08, 2025 (provisional)","2025/45",2025,45,2025-11-08,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 46 ending November 15, 2025 (provisional)","2025/46",2025,46,2025-11-15,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 47 ending November 22, 2025 (provisional)","2025/47",2025,47,2025-11-22,"Diseases of the genitourinary system","N00-N99",22
"Mississippi","28","2025 Week 48 ending November 29, 2025 (provisional)","2025/48",2025,48,2025-11-29,"Diseases of the genitourinary system","N00-N99",19
"Mississippi","28","2025 Week 49 ending December 06, 2025 (provisional)","2025/49",2025,49,2025-12-06,"Diseases of the genitourinary system","N00-N99",14
"Mississippi","28","2025 Week 50 ending December 13, 2025 (provisional)","2025/50",2025,50,2025-12-13,"Diseases of the genitourinary system","N00-N99",14
"Mississippi","28","2025 Week 51 ending December 20, 2025 (provisional)","2025/51",2025,51,2025-12-20,"Diseases of the genitourinary system","N00-N99",18
"Mississippi","28","2025 Week 52 ending December 27, 2025 (provisional)","2025/52",2025,52,2025-12-27,"Diseases of the genitourinary system","N00-N99",17
"Mississippi","28","2025 Week 53 ending January 03, 2026 (provisional)","2025/53",2025,53,2026-01-03,"Diseases of the genitourinary system","N00-N99",17
"Missouri","29","2018 Week 01 ending January 06, 2018","2018/01",2018,1,2018-01-06,"Diseases of the genitourinary system","N00-N99",32
"Missouri","29","2018 Week 02 ending January 13, 2018","2018/02",2018,2,2018-01-13,"Diseases of the genitourinary system","N00-N99",27
"Missouri","29","2018 Week 03 ending January 20, 2018","2018/03",2018,3,2018-01-20,"Diseases of the genitourinary system","N00-N99",31
"Missouri","29","2018 Week 04 ending January 27, 2018","2018/04",2018,4,2018-01-27,"Diseases of the genitourinary system","N00-N99",31
"Missouri","29","2018 Week 05 ending February 03, 2018","2018/05",2018,5,2018-02-03,"Diseases of the genitourinary system","N00-N99",21
"Missouri","29","2018 Week 06 ending February 10, 2018","2018/06",2018,6,2018-02-10,"Diseases of the genitourinary system","N00-N99",21
"Missouri","29","2018 Week 07 ending February 17, 2018","2018/07",2018,7,2018-02-17,"Diseases of the genitourinary system","N00-N99",29
"Missouri","29","2018 Week 08 ending February 24, 2018","2018/08",2018,8,2018-02-24,"Diseases of the genitourinary system","N00-N99",22
"Missouri","29","2018 Week 09 ending March 03, 2018","2018/09",2018,9,2018-03-03,"Diseases of the genitourinary system","N00-N99",30
"Missouri","29","2018 Week 10 ending March 10, 2018","2018/10",2018,10,2018-03-10,"Diseases of the genitourinary system","N00-N99",27
"Missouri","29","2018 Week 11 ending March 17, 2018","2018/11",2018,11,2018-03-17,"Diseases of the genitourinary system","N00-N99",26
"Missouri","29","2018 Week 12 ending March 24, 2018","2018/12",2018,12,2018-03-24,"Diseases of the genitourinary system","N00-N99",31
"Missouri","29","2018 Week 13 ending March 31, 2018","2018/13",2018,13,2018-03-31,"Diseases of the genitourinary system","N00-N99",39
