"state","residence_state_code","mmwr_week","mmwr_week_code","year","week","week_end_date","icd_chapter","icd_chapter_code","deaths","tmean_C_weekly","n_days_weather"
"Colorado","08","2021 Week 18 ending May 08, 2021","2021/18",2021,18,2021-05-08,"Diseases of the genitourinary system","N00-N99",24,10.7142857142857,7
"Colorado","08","2021 Week 19 ending May 15, 2021","2021/19",2021,19,2021-05-15,"Diseases of the genitourinary system","N00-N99",33,8.52857142857143,7
"Colorado","08","2021 Week 20 ending May 22, 2021","2021/20",2021,20,2021-05-22,"Diseases of the genitourinary system","N00-N99",30,13.8571428571429,7
"Colorado","08","2021 Week 21 ending May 29, 2021","2021/21",2021,21,2021-05-29,"Diseases of the genitourinary system","N00-N99",21,15.8857142857143,7
"Colorado","08","2021 Week 22 ending June 05, 2021","2021/22",2021,22,2021-06-05,"Diseases of the genitourinary system","N00-N99",15,15.8428571428571,7
"Colorado","08","2021 Week 23 ending June 12, 2021","2021/23",2021,23,2021-06-12,"Diseases of the genitourinary system","N00-N99",30,22.4857142857143,7
"Colorado","08","2021 Week 24 ending June 19, 2021","2021/24",2021,24,2021-06-19,"Diseases of the genitourinary system","N00-N99",30,25.4285714285714,7
"Colorado","08","2021 Week 25 ending June 26, 2021","2021/25",2021,25,2021-06-26,"Diseases of the genitourinary system","N00-N99",23,20.7285714285714,7
"Colorado","08","2021 Week 26 ending July 03, 2021","2021/26",2021,26,2021-07-03,"Diseases of the genitourinary system","N00-N99",31,18.8857142857143,7
"Colorado","08","2021 Week 27 ending July 10, 2021","2021/27",2021,27,2021-07-10,"Diseases of the genitourinary system","N00-N99",31,23.8714285714286,7
"Colorado","08","2021 Week 28 ending July 17, 2021","2021/28",2021,28,2021-07-17,"Diseases of the genitourinary system","N00-N99",25,23.4,7
"Colorado","08","2021 Week 29 ending July 24, 2021","2021/29",2021,29,2021-07-24,"Diseases of the genitourinary system","N00-N99",38,25.8285714285714,7
"Colorado","08","2021 Week 30 ending July 31, 2021","2021/30",2021,30,2021-07-31,"Diseases of the genitourinary system","N00-N99",28,25.1428571428571,7
"Colorado","08","2021 Week 31 ending August 07, 2021","2021/31",2021,31,2021-08-07,"Diseases of the genitourinary system","N00-N99",32,22.0714285714286,7
"Colorado","08","2021 Week 32 ending August 14, 2021","2021/32",2021,32,2021-08-14,"Diseases of the genitourinary system","N00-N99",25,24,7
"Colorado","08","2021 Week 33 ending August 21, 2021","2021/33",2021,33,2021-08-21,"Diseases of the genitourinary system","N00-N99",25,22.7142857142857,7
"Colorado","08","2021 Week 34 ending August 28, 2021","2021/34",2021,34,2021-08-28,"Diseases of the genitourinary system","N00-N99",28,22.8571428571429,7
"Colorado","08","2021 Week 35 ending September 04, 2021","2021/35",2021,35,2021-09-04,"Diseases of the genitourinary system","N00-N99",36,22.0857142857143,7
"Colorado","08","2021 Week 36 ending September 11, 2021","2021/36",2021,36,2021-09-11,"Diseases of the genitourinary system","N00-N99",35,23.2571428571429,7
"Colorado","08","2021 Week 37 ending September 18, 2021","2021/37",2021,37,2021-09-18,"Diseases of the genitourinary system","N00-N99",29,20.7142857142857,7
"Colorado","08","2021 Week 38 ending September 25, 2021","2021/38",2021,38,2021-09-25,"Diseases of the genitourinary system","N00-N99",29,17.4714285714286,7
"Colorado","08","2021 Week 39 ending October 02, 2021","2021/39",2021,39,2021-10-02,"Diseases of the genitourinary system","N00-N99",33,16.7285714285714,7
"Colorado","08","2021 Week 40 ending October 09, 2021","2021/40",2021,40,2021-10-09,"Diseases of the genitourinary system","N00-N99",33,16.6857142857143,7
"Colorado","08","2021 Week 41 ending October 16, 2021","2021/41",2021,41,2021-10-16,"Diseases of the genitourinary system","N00-N99",36,8.77142857142857,7
"Colorado","08","2021 Week 42 ending October 23, 2021","2021/42",2021,42,2021-10-23,"Diseases of the genitourinary system","N00-N99",32,10.2857142857143,7
"Colorado","08","2021 Week 43 ending October 30, 2021","2021/43",2021,43,2021-10-30,"Diseases of the genitourinary system","N00-N99",32,10.8714285714286,7
"Colorado","08","2021 Week 44 ending November 06, 2021","2021/44",2021,44,2021-11-06,"Diseases of the genitourinary system","N00-N99",30,6.61428571428571,7
"Colorado","08","2021 Week 45 ending November 13, 2021","2021/45",2021,45,2021-11-13,"Diseases of the genitourinary system","N00-N99",31,7.78571428571429,7
"Colorado","08","2021 Week 46 ending November 20, 2021","2021/46",2021,46,2021-11-20,"Diseases of the genitourinary system","N00-N99",33,6.88571428571429,7
"Colorado","08","2021 Week 47 ending November 27, 2021","2021/47",2021,47,2021-11-27,"Diseases of the genitourinary system","N00-N99",40,5.9,7
"Colorado","08","2021 Week 48 ending December 04, 2021","2021/48",2021,48,2021-12-04,"Diseases of the genitourinary system","N00-N99",32,8.92857142857143,7
"Colorado","08","2021 Week 49 ending December 11, 2021","2021/49",2021,49,2021-12-11,"Diseases of the genitourinary system","N00-N99",36,1.81428571428571,7
"Colorado","08","2021 Week 50 ending December 18, 2021","2021/50",2021,50,2021-12-18,"Diseases of the genitourinary system","N00-N99",39,2.25714285714286,7
"Colorado","08","2021 Week 51 ending December 25, 2021","2021/51",2021,51,2021-12-25,"Diseases of the genitourinary system","N00-N99",39,3.85714285714286,7
"Colorado","08","2021 Week 52 ending January 01, 2022","2021/52",2021,52,2022-01-01,"Diseases of the genitourinary system","N00-N99",29,-2.85714285714286,7
"Colorado","08","2022 Week 01 ending January 08, 2022","2022/01",2022,1,2022-01-08,"Diseases of the genitourinary system","N00-N99",49,-5.24285714285714,7
"Colorado","08","2022 Week 02 ending January 15, 2022","2022/02",2022,2,2022-01-15,"Diseases of the genitourinary system","N00-N99",38,-2.84285714285714,7
"Colorado","08","2022 Week 03 ending January 22, 2022","2022/03",2022,3,2022-01-22,"Diseases of the genitourinary system","N00-N99",35,-1.41428571428571,7
"Colorado","08","2022 Week 04 ending January 29, 2022","2022/04",2022,4,2022-01-29,"Diseases of the genitourinary system","N00-N99",31,-3.57142857142857,7
"Colorado","08","2022 Week 05 ending February 05, 2022","2022/05",2022,5,2022-02-05,"Diseases of the genitourinary system","N00-N99",26,-8.28571428571429,7
"Colorado","08","2022 Week 06 ending February 12, 2022","2022/06",2022,6,2022-02-12,"Diseases of the genitourinary system","N00-N99",27,-2.32857142857143,7
"Colorado","08","2022 Week 07 ending February 19, 2022","2022/07",2022,7,2022-02-19,"Diseases of the genitourinary system","N00-N99",33,-2.21428571428571,7
"Colorado","08","2022 Week 08 ending February 26, 2022","2022/08",2022,8,2022-02-26,"Diseases of the genitourinary system","N00-N99",27,-9.3,7
"Colorado","08","2022 Week 09 ending March 05, 2022","2022/09",2022,9,2022-03-05,"Diseases of the genitourinary system","N00-N99",39,4.57142857142857,7
"Colorado","08","2022 Week 10 ending March 12, 2022","2022/10",2022,10,2022-03-12,"Diseases of the genitourinary system","N00-N99",27,-6.37142857142857,7
"Colorado","08","2022 Week 11 ending March 19, 2022","2022/11",2022,11,2022-03-19,"Diseases of the genitourinary system","N00-N99",33,2.14285714285714,7
"Colorado","08","2022 Week 12 ending March 26, 2022","2022/12",2022,12,2022-03-26,"Diseases of the genitourinary system","N00-N99",27,5.51428571428571,7
"Colorado","08","2022 Week 13 ending April 02, 2022","2022/13",2022,13,2022-04-02,"Diseases of the genitourinary system","N00-N99",25,7.61428571428571,7
"Colorado","08","2022 Week 14 ending April 09, 2022","2022/14",2022,14,2022-04-09,"Diseases of the genitourinary system","N00-N99",25,7.57142857142857,7
"Colorado","08","2022 Week 15 ending April 16, 2022","2022/15",2022,15,2022-04-16,"Diseases of the genitourinary system","N00-N99",27,6.42857142857143,7
"Colorado","08","2022 Week 16 ending April 23, 2022","2022/16",2022,16,2022-04-23,"Diseases of the genitourinary system","N00-N99",34,12.9,7
"Colorado","08","2022 Week 17 ending April 30, 2022","2022/17",2022,17,2022-04-30,"Diseases of the genitourinary system","N00-N99",25,11.0857142857143,7
"Colorado","08","2022 Week 18 ending May 07, 2022","2022/18",2022,18,2022-05-07,"Diseases of the genitourinary system","N00-N99",36,10.6285714285714,7
"Colorado","08","2022 Week 19 ending May 14, 2022","2022/19",2022,19,2022-05-14,"Diseases of the genitourinary system","N00-N99",21,15.4857142857143,7
"Colorado","08","2022 Week 20 ending May 21, 2022","2022/20",2022,20,2022-05-21,"Diseases of the genitourinary system","N00-N99",25,14.3,7
"Colorado","08","2022 Week 21 ending May 28, 2022","2022/21",2022,21,2022-05-28,"Diseases of the genitourinary system","N00-N99",21,13.2857142857143,7
"Colorado","08","2022 Week 22 ending June 04, 2022","2022/22",2022,22,2022-06-04,"Diseases of the genitourinary system","N00-N99",20,13.6285714285714,7
"Colorado","08","2022 Week 23 ending June 11, 2022","2022/23",2022,23,2022-06-11,"Diseases of the genitourinary system","N00-N99",31,20.6857142857143,7
"Colorado","08","2022 Week 24 ending June 18, 2022","2022/24",2022,24,2022-06-18,"Diseases of the genitourinary system","N00-N99",28,24.0285714285714,7
"Colorado","08","2022 Week 25 ending June 25, 2022","2022/25",2022,25,2022-06-25,"Diseases of the genitourinary system","N00-N99",31,22.5,7
"Colorado","08","2022 Week 26 ending July 02, 2022","2022/26",2022,26,2022-07-02,"Diseases of the genitourinary system","N00-N99",22,22.1,7
"Colorado","08","2022 Week 27 ending July 09, 2022","2022/27",2022,27,2022-07-09,"Diseases of the genitourinary system","N00-N99",36,24.6,7
"Colorado","08","2022 Week 28 ending July 16, 2022","2022/28",2022,28,2022-07-16,"Diseases of the genitourinary system","N00-N99",22,25.3285714285714,7
"Colorado","08","2022 Week 29 ending July 23, 2022","2022/29",2022,29,2022-07-23,"Diseases of the genitourinary system","N00-N99",22,27.4,7
"Colorado","08","2022 Week 30 ending July 30, 2022","2022/30",2022,30,2022-07-30,"Diseases of the genitourinary system","N00-N99",26,22.8428571428571,7
"Colorado","08","2022 Week 31 ending August 06, 2022","2022/31",2022,31,2022-08-06,"Diseases of the genitourinary system","N00-N99",39,26,7
"Colorado","08","2022 Week 32 ending August 13, 2022","2022/32",2022,32,2022-08-13,"Diseases of the genitourinary system","N00-N99",14,25.1857142857143,7
"Colorado","08","2022 Week 33 ending August 20, 2022","2022/33",2022,33,2022-08-20,"Diseases of the genitourinary system","N00-N99",33,20.4285714285714,7
"Colorado","08","2022 Week 34 ending August 27, 2022","2022/34",2022,34,2022-08-27,"Diseases of the genitourinary system","N00-N99",30,21.3571428571429,7
"Colorado","08","2022 Week 35 ending September 03, 2022","2022/35",2022,35,2022-09-03,"Diseases of the genitourinary system","N00-N99",23,23.5571428571429,7
"Colorado","08","2022 Week 36 ending September 10, 2022","2022/36",2022,36,2022-09-10,"Diseases of the genitourinary system","N00-N99",24,22.5571428571429,7
"Colorado","08","2022 Week 37 ending September 17, 2022","2022/37",2022,37,2022-09-17,"Diseases of the genitourinary system","N00-N99",27,17.8428571428571,7
"Colorado","08","2022 Week 38 ending September 24, 2022","2022/38",2022,38,2022-09-24,"Diseases of the genitourinary system","N00-N99",26,18.0142857142857,7
"Colorado","08","2022 Week 39 ending October 01, 2022","2022/39",2022,39,2022-10-01,"Diseases of the genitourinary system","N00-N99",28,17.2285714285714,7
"Colorado","08","2022 Week 40 ending October 08, 2022","2022/40",2022,40,2022-10-08,"Diseases of the genitourinary system","N00-N99",24,12.8285714285714,7
"Colorado","08","2022 Week 41 ending October 15, 2022","2022/41",2022,41,2022-10-15,"Diseases of the genitourinary system","N00-N99",22,12.9428571428571,7
"Colorado","08","2022 Week 42 ending October 22, 2022","2022/42",2022,42,2022-10-22,"Diseases of the genitourinary system","N00-N99",32,12.6714285714286,7
"Colorado","08","2022 Week 43 ending October 29, 2022","2022/43",2022,43,2022-10-29,"Diseases of the genitourinary system","N00-N99",24,6.71428571428571,7
"Colorado","08","2022 Week 44 ending November 05, 2022","2022/44",2022,44,2022-11-05,"Diseases of the genitourinary system","N00-N99",30,6.85714285714286,7
"Colorado","08","2022 Week 45 ending November 12, 2022","2022/45",2022,45,2022-11-12,"Diseases of the genitourinary system","N00-N99",32,3.9,7
"Colorado","08","2022 Week 46 ending November 19, 2022","2022/46",2022,46,2022-11-19,"Diseases of the genitourinary system","N00-N99",30,-3.12857142857143,7
"Colorado","08","2022 Week 47 ending November 26, 2022","2022/47",2022,47,2022-11-26,"Diseases of the genitourinary system","N00-N99",28,1.14285714285714,7
"Colorado","08","2022 Week 48 ending December 03, 2022","2022/48",2022,48,2022-12-03,"Diseases of the genitourinary system","N00-N99",32,-0.128571428571429,7
"Colorado","08","2022 Week 49 ending December 10, 2022","2022/49",2022,49,2022-12-10,"Diseases of the genitourinary system","N00-N99",31,1.18571428571429,7
"Colorado","08","2022 Week 50 ending December 17, 2022","2022/50",2022,50,2022-12-17,"Diseases of the genitourinary system","N00-N99",34,-1.67142857142857,7
"Colorado","08","2022 Week 51 ending December 24, 2022","2022/51",2022,51,2022-12-24,"Diseases of the genitourinary system","N00-N99",33,-7.84285714285714,7
"Colorado","08","2022 Week 52 ending December 31, 2022","2022/52",2022,52,2022-12-31,"Diseases of the genitourinary system","N00-N99",31,0.0428571428571427,7
"Colorado","08","2023 Week 01 ending January 07, 2023","2023/01",2023,1,2023-01-07,"Diseases of the genitourinary system","N00-N99",28,-6.15714285714286,7
"Colorado","08","2023 Week 02 ending January 14, 2023","2023/02",2023,2,2023-01-14,"Diseases of the genitourinary system","N00-N99",37,-1.97142857142857,7
"Colorado","08","2023 Week 03 ending January 21, 2023","2023/03",2023,3,2023-01-21,"Diseases of the genitourinary system","N00-N99",38,-4.81428571428571,7
"Colorado","08","2023 Week 04 ending January 28, 2023","2023/04",2023,4,2023-01-28,"Diseases of the genitourinary system","N00-N99",37,-6.37142857142857,7
"Colorado","08","2023 Week 05 ending February 04, 2023","2023/05",2023,5,2023-02-04,"Diseases of the genitourinary system","N00-N99",27,-10.1285714285714,7
"Colorado","08","2023 Week 06 ending February 11, 2023","2023/06",2023,6,2023-02-11,"Diseases of the genitourinary system","N00-N99",21,-3.64285714285714,7
"Colorado","08","2023 Week 07 ending February 18, 2023","2023/07",2023,7,2023-02-18,"Diseases of the genitourinary system","N00-N99",28,-2.61428571428571,7
"Colorado","08","2023 Week 08 ending February 25, 2023","2023/08",2023,8,2023-02-25,"Diseases of the genitourinary system","N00-N99",28,-3.64285714285714,7
"Colorado","08","2023 Week 09 ending March 04, 2023","2023/09",2023,9,2023-03-04,"Diseases of the genitourinary system","N00-N99",29,0.857142857142857,7
"Colorado","08","2023 Week 10 ending March 11, 2023","2023/10",2023,10,2023-03-11,"Diseases of the genitourinary system","N00-N99",24,1.52857142857143,7
"Colorado","08","2023 Week 11 ending March 18, 2023","2023/11",2023,11,2023-03-18,"Diseases of the genitourinary system","N00-N99",31,2.17142857142857,7
"Colorado","08","2023 Week 12 ending March 25, 2023","2023/12",2023,12,2023-03-25,"Diseases of the genitourinary system","N00-N99",36,2.54285714285714,7
"Colorado","08","2023 Week 13 ending April 01, 2023","2023/13",2023,13,2023-04-01,"Diseases of the genitourinary system","N00-N99",22,2.02857142857143,7
"Colorado","08","2023 Week 14 ending April 08, 2023","2023/14",2023,14,2023-04-08,"Diseases of the genitourinary system","N00-N99",40,4.6,7
"Colorado","08","2023 Week 15 ending April 15, 2023","2023/15",2023,15,2023-04-15,"Diseases of the genitourinary system","N00-N99",37,12.0142857142857,7
"Colorado","08","2023 Week 16 ending April 22, 2023","2023/16",2023,16,2023-04-22,"Diseases of the genitourinary system","N00-N99",41,6.91428571428571,7
"Colorado","08","2023 Week 17 ending April 29, 2023","2023/17",2023,17,2023-04-29,"Diseases of the genitourinary system","N00-N99",16,8.3,7
"Colorado","08","2023 Week 18 ending May 06, 2023","2023/18",2023,18,2023-05-06,"Diseases of the genitourinary system","N00-N99",35,13.8428571428571,7
"Colorado","08","2023 Week 19 ending May 13, 2023","2023/19",2023,19,2023-05-13,"Diseases of the genitourinary system","N00-N99",25,12.4857142857143,7
"Colorado","08","2023 Week 20 ending May 20, 2023","2023/20",2023,20,2023-05-20,"Diseases of the genitourinary system","N00-N99",28,13.4142857142857,7
"Colorado","08","2023 Week 21 ending May 27, 2023","2023/21",2023,21,2023-05-27,"Diseases of the genitourinary system","N00-N99",31,16.0142857142857,7
"Colorado","08","2023 Week 22 ending June 03, 2023","2023/22",2023,22,2023-06-03,"Diseases of the genitourinary system","N00-N99",19,16.2428571428571,7
"Colorado","08","2023 Week 23 ending June 10, 2023","2023/23",2023,23,2023-06-10,"Diseases of the genitourinary system","N00-N99",30,15.6,7
"Colorado","08","2023 Week 24 ending June 17, 2023","2023/24",2023,24,2023-06-17,"Diseases of the genitourinary system","N00-N99",21,14.2571428571429,7
"Colorado","08","2023 Week 25 ending June 24, 2023","2023/25",2023,25,2023-06-24,"Diseases of the genitourinary system","N00-N99",29,19.5142857142857,7
"Colorado","08","2023 Week 26 ending July 01, 2023","2023/26",2023,26,2023-07-01,"Diseases of the genitourinary system","N00-N99",27,19.9142857142857,7
"Colorado","08","2023 Week 27 ending July 08, 2023","2023/27",2023,27,2023-07-08,"Diseases of the genitourinary system","N00-N99",26,19.1571428571429,7
"Colorado","08","2023 Week 28 ending July 15, 2023","2023/28",2023,28,2023-07-15,"Diseases of the genitourinary system","N00-N99",28,22.4,7
"Colorado","08","2023 Week 29 ending July 22, 2023","2023/29",2023,29,2023-07-22,"Diseases of the genitourinary system","N00-N99",25,23.1142857142857,7
"Colorado","08","2023 Week 30 ending July 29, 2023","2023/30",2023,30,2023-07-29,"Diseases of the genitourinary system","N00-N99",28,24.3,7
"Colorado","08","2023 Week 31 ending August 05, 2023","2023/31",2023,31,2023-08-05,"Diseases of the genitourinary system","N00-N99",28,22.4857142857143,7
"Colorado","08","2023 Week 32 ending August 12, 2023","2023/32",2023,32,2023-08-12,"Diseases of the genitourinary system","N00-N99",19,20.7,7
"Colorado","08","2023 Week 33 ending August 19, 2023","2023/33",2023,33,2023-08-19,"Diseases of the genitourinary system","N00-N99",28,23.2142857142857,7
"Colorado","08","2023 Week 34 ending August 26, 2023","2023/34",2023,34,2023-08-26,"Diseases of the genitourinary system","N00-N99",26,24.2,7
"Colorado","08","2023 Week 35 ending September 02, 2023","2023/35",2023,35,2023-09-02,"Diseases of the genitourinary system","N00-N99",27,21.8571428571429,7
"Colorado","08","2023 Week 36 ending September 09, 2023","2023/36",2023,36,2023-09-09,"Diseases of the genitourinary system","N00-N99",29,21.1,7
"Colorado","08","2023 Week 37 ending September 16, 2023","2023/37",2023,37,2023-09-16,"Diseases of the genitourinary system","N00-N99",32,14.8,7
"Colorado","08","2023 Week 38 ending September 23, 2023","2023/38",2023,38,2023-09-23,"Diseases of the genitourinary system","N00-N99",31,17,7
"Colorado","08","2023 Week 39 ending September 30, 2023","2023/39",2023,39,2023-09-30,"Diseases of the genitourinary system","N00-N99",23,17.7857142857143,7
"Colorado","08","2023 Week 40 ending October 07, 2023","2023/40",2023,40,2023-10-07,"Diseases of the genitourinary system","N00-N99",27,14.5857142857143,7
"Colorado","08","2023 Week 41 ending October 14, 2023","2023/41",2023,41,2023-10-14,"Diseases of the genitourinary system","N00-N99",24,11.6428571428571,7
"Colorado","08","2023 Week 42 ending October 21, 2023","2023/42",2023,42,2023-10-21,"Diseases of the genitourinary system","N00-N99",33,14.0714285714286,7
"Colorado","08","2023 Week 43 ending October 28, 2023","2023/43",2023,43,2023-10-28,"Diseases of the genitourinary system","N00-N99",32,8.78571428571428,7
"Colorado","08","2023 Week 44 ending November 04, 2023","2023/44",2023,44,2023-11-04,"Diseases of the genitourinary system","N00-N99",33,-0.142857142857143,7
"Colorado","08","2023 Week 45 ending November 11, 2023","2023/45",2023,45,2023-11-11,"Diseases of the genitourinary system","N00-N99",30,5.4,7
"Colorado","08","2023 Week 46 ending November 18, 2023","2023/46",2023,46,2023-11-18,"Diseases of the genitourinary system","N00-N99",28,5.81428571428571,7
"Colorado","08","2023 Week 47 ending November 25, 2023","2023/47",2023,47,2023-11-25,"Diseases of the genitourinary system","N00-N99",25,1.32857142857143,7
"Colorado","08","2023 Week 48 ending December 02, 2023","2023/48",2023,48,2023-12-02,"Diseases of the genitourinary system","N00-N99",26,-1.72857142857143,7
"Colorado","08","2023 Week 49 ending December 09, 2023","2023/49",2023,49,2023-12-09,"Diseases of the genitourinary system","N00-N99",26,1.65714285714286,7
"Colorado","08","2023 Week 50 ending December 16, 2023","2023/50",2023,50,2023-12-16,"Diseases of the genitourinary system","N00-N99",39,-1.07142857142857,7
"Colorado","08","2023 Week 51 ending December 23, 2023","2023/51",2023,51,2023-12-23,"Diseases of the genitourinary system","N00-N99",28,2.21428571428571,7
"Colorado","08","2023 Week 52 ending December 30, 2023","2023/52",2023,52,2023-12-30,"Diseases of the genitourinary system","N00-N99",25,-1.94285714285714,7
"Colorado","08","2024 Week 01 ending January 06, 2024","2024/01",2024,1,2024-01-06,"Diseases of the genitourinary system","N00-N99",29,-1.91428571428571,7
"Colorado","08","2024 Week 02 ending January 13, 2024","2024/02",2024,2,2024-01-13,"Diseases of the genitourinary system","N00-N99",21,-6.08571428571429,7
"Colorado","08","2024 Week 03 ending January 20, 2024","2024/03",2024,3,2024-01-20,"Diseases of the genitourinary system","N00-N99",24,-12.6571428571429,7
"Colorado","08","2024 Week 04 ending January 27, 2024","2024/04",2024,4,2024-01-27,"Diseases of the genitourinary system","N00-N99",34,-1.75714285714286,7
"Colorado","08","2024 Week 05 ending February 03, 2024","2024/05",2024,5,2024-02-03,"Diseases of the genitourinary system","N00-N99",27,1.55714285714286,7
"Colorado","08","2024 Week 06 ending February 10, 2024","2024/06",2024,6,2024-02-10,"Diseases of the genitourinary system","N00-N99",32,-3.72857142857143,7
"Colorado","08","2024 Week 07 ending February 17, 2024","2024/07",2024,7,2024-02-17,"Diseases of the genitourinary system","N00-N99",26,-4.9,7
"Colorado","08","2024 Week 08 ending February 24, 2024","2024/08",2024,8,2024-02-24,"Diseases of the genitourinary system","N00-N99",36,0.371428571428571,7
"Colorado","08","2024 Week 09 ending March 02, 2024","2024/09",2024,9,2024-03-02,"Diseases of the genitourinary system","N00-N99",42,3.65714285714286,7
"Colorado","08","2024 Week 10 ending March 09, 2024","2024/10",2024,10,2024-03-09,"Diseases of the genitourinary system","N00-N99",41,1.52857142857143,7
"Colorado","08","2024 Week 11 ending March 16, 2024","2024/11",2024,11,2024-03-16,"Diseases of the genitourinary system","N00-N99",32,2.12857142857143,7
"Colorado","08","2024 Week 12 ending March 23, 2024","2024/12",2024,12,2024-03-23,"Diseases of the genitourinary system","N00-N99",40,3.28571428571429,7
"Colorado","08","2024 Week 13 ending March 30, 2024","2024/13",2024,13,2024-03-30,"Diseases of the genitourinary system","N00-N99",29,1.41428571428571,7
"Colorado","08","2024 Week 14 ending April 06, 2024","2024/14",2024,14,2024-04-06,"Diseases of the genitourinary system","N00-N99",39,7.85714285714286,7
"Colorado","08","2024 Week 15 ending April 13, 2024","2024/15",2024,15,2024-04-13,"Diseases of the genitourinary system","N00-N99",29,8.81428571428571,7
"Colorado","08","2024 Week 16 ending April 20, 2024","2024/16",2024,16,2024-04-20,"Diseases of the genitourinary system","N00-N99",42,8.51428571428571,7
"Colorado","08","2024 Week 17 ending April 27, 2024","2024/17",2024,17,2024-04-27,"Diseases of the genitourinary system","N00-N99",22,10.5857142857143,7
"Colorado","08","2024 Week 18 ending May 04, 2024","2024/18",2024,18,2024-05-04,"Diseases of the genitourinary system","N00-N99",39,10.4714285714286,7
"Colorado","08","2024 Week 19 ending May 11, 2024","2024/19",2024,19,2024-05-11,"Diseases of the genitourinary system","N00-N99",30,10.1428571428571,7
"Colorado","08","2024 Week 20 ending May 18, 2024","2024/20",2024,20,2024-05-18,"Diseases of the genitourinary system","N00-N99",30,14.4714285714286,7
"Colorado","08","2024 Week 21 ending May 25, 2024","2024/21",2024,21,2024-05-25,"Diseases of the genitourinary system","N00-N99",28,14.1428571428571,7
"Colorado","08","2024 Week 22 ending June 01, 2024","2024/22",2024,22,2024-06-01,"Diseases of the genitourinary system","N00-N99",26,18.1,7
"Colorado","08","2024 Week 23 ending June 08, 2024","2024/23",2024,23,2024-06-08,"Diseases of the genitourinary system","N00-N99",27,22.6857142857143,7
"Colorado","08","2024 Week 24 ending June 15, 2024","2024/24",2024,24,2024-06-15,"Diseases of the genitourinary system","N00-N99",30,22.6571428571429,7
"Colorado","08","2024 Week 25 ending June 22, 2024","2024/25",2024,25,2024-06-22,"Diseases of the genitourinary system","N00-N99",26,21.6142857142857,7
"Colorado","08","2024 Week 26 ending June 29, 2024","2024/26",2024,26,2024-06-29,"Diseases of the genitourinary system","N00-N99",27,25.4285714285714,7
"Colorado","08","2024 Week 27 ending July 06, 2024","2024/27",2024,27,2024-07-06,"Diseases of the genitourinary system","N00-N99",42,23.4714285714286,7
"Colorado","08","2024 Week 28 ending July 13, 2024","2024/28",2024,28,2024-07-13,"Diseases of the genitourinary system","N00-N99",29,23.7,7
"Colorado","08","2024 Week 29 ending July 20, 2024","2024/29",2024,29,2024-07-20,"Diseases of the genitourinary system","N00-N99",26,23.9428571428571,7
"Colorado","08","2024 Week 30 ending July 27, 2024","2024/30",2024,30,2024-07-27,"Diseases of the genitourinary system","N00-N99",22,23.6,7
"Colorado","08","2024 Week 31 ending August 03, 2024","2024/31",2024,31,2024-08-03,"Diseases of the genitourinary system","N00-N99",26,26.3857142857143,7
"Colorado","08","2024 Week 32 ending August 10, 2024","2024/32",2024,32,2024-08-10,"Diseases of the genitourinary system","N00-N99",21,23.4571428571429,7
"Colorado","08","2024 Week 33 ending August 17, 2024","2024/33",2024,33,2024-08-17,"Diseases of the genitourinary system","N00-N99",25,22.7285714285714,7
"Colorado","08","2024 Week 34 ending August 24, 2024","2024/34",2024,34,2024-08-24,"Diseases of the genitourinary system","N00-N99",26,23.9,7
"Colorado","08","2024 Week 35 ending August 31, 2024","2024/35",2024,35,2024-08-31,"Diseases of the genitourinary system","N00-N99",22,23.0428571428571,7
"Colorado","08","2024 Week 36 ending September 07, 2024","2024/36",2024,36,2024-09-07,"Diseases of the genitourinary system","N00-N99",26,20.8,7
"Colorado","08","2024 Week 37 ending September 14, 2024","2024/37",2024,37,2024-09-14,"Diseases of the genitourinary system","N00-N99",22,21.0857142857143,7
"Colorado","08","2024 Week 38 ending September 21, 2024","2024/38",2024,38,2024-09-21,"Diseases of the genitourinary system","N00-N99",18,18.8285714285714,7
"Colorado","08","2024 Week 39 ending September 28, 2024","2024/39",2024,39,2024-09-28,"Diseases of the genitourinary system","N00-N99",29,17.7285714285714,7
"Colorado","08","2024 Week 40 ending October 05, 2024","2024/40",2024,40,2024-10-05,"Diseases of the genitourinary system","N00-N99",21,17.9285714285714,7
"Colorado","08","2024 Week 41 ending October 12, 2024","2024/41",2024,41,2024-10-12,"Diseases of the genitourinary system","N00-N99",26,16.7285714285714,7
"Colorado","08","2024 Week 42 ending October 19, 2024","2024/42",2024,42,2024-10-19,"Diseases of the genitourinary system","N00-N99",36,14.0714285714286,7
"Colorado","08","2024 Week 43 ending October 26, 2024","2024/43",2024,43,2024-10-26,"Diseases of the genitourinary system","N00-N99",26,12.2142857142857,7
"Colorado","08","2024 Week 44 ending November 02, 2024","2024/44",2024,44,2024-11-02,"Diseases of the genitourinary system","N00-N99",17,8.32857142857143,7
"Colorado","08","2024 Week 45 ending November 09, 2024","2024/45",2024,45,2024-11-09,"Diseases of the genitourinary system","N00-N99",36,1.34285714285714,7
"Colorado","08","2024 Week 46 ending November 16, 2024","2024/46",2024,46,2024-11-16,"Diseases of the genitourinary system","N00-N99",23,0.742857142857143,7
"Colorado","08","2024 Week 47 ending November 23, 2024","2024/47",2024,47,2024-11-23,"Diseases of the genitourinary system","N00-N99",27,2.32857142857143,7
